مهندسی نقشه برداری دانشگاه تهران,14 آزمون کانون در1 سال,2444 منطقه 2,7055 کشور
مهندسی شيمی صنعتی اصفهان,18 آزمون کانون در1 سال,655 منطقه 3,7055 کشور
مهندسی وعلم مواد صنعتی اميرکبير,45 آزمون کانون در2 سال,2454 منطقه 2,7071 کشور
مهندسی کامپيوتر دانشگاه يزد,37 آزمون کانون در2 سال,2465 منطقه 2,7094 کشور
فيزيک شهيد بهشتی تهران,58 آزمون کانون در3 سال,2468 منطقه 2,7114 کشور
مهندسی عمران صنعتی اصفهان,52 آزمون کانون در2 سال,663 منطقه 3,7127 کشور
مهندسی کامپيوتر دانشگاه مازندران - بابلسر,32 آزمون کانون در2 سال,2474 منطقه 2,7133 کشور
علوم کامپيوتر دانشگاه تبريز,17 آزمون کانون در1 سال,665 منطقه 3,7133 کشور
مهندسی عمران دانشگاه شيراز,16 آزمون کانون در1 سال,2496 منطقه 2,7181 کشور
مهندسی مکانيک خواجه نصير تهران,21 آزمون کانون در1 سال,669 منطقه 3,7188 کشور
رشته قبولی,"تعداد  آزمون ها(در مجموع چند سال)",رتبه در منطقه,رتبه کشوری,
مهندسی ساخت وتوليد صنعتی اميرکبير,69 آزمون کانون در4 سال,500 منطقه 3,5862 کشور,
مهندسی صنايع و سيستم ها شهيد بهشتی تهران,25 آزمون کانون در1 سال,505 منطقه 3,5879 کشور,
مهندسی وعلم مواد علم و صنعت ايران,35 آزمون کانون در2 سال,2046 منطقه 2,5933 کشور,
رياضيات و کاربردها علم و صنعت ايران,21 آزمون کانون در1 سال,518 منطقه 3,5950 کشور,
مهندسی کامپيوتر صنعتی نوشيروانی بابل,15 آزمون کانون در1 سال,521 منطقه 3,5963 کشور,
مهندسی مکانيک صنعتی اصفهان,36 آزمون کانون در2 سال,524 منطقه 3,5986 کشور,
علوم کامپيوتر خوارزمی - تهران (کرج),33 آزمون کانون در1 سال,526 منطقه 3,5992 کشور,
مهندسی برق صنعتی اصفهان,40 آزمون کانون در2 سال,2086 منطقه 2,6042 کشور,
مهندسی برق دانشگاه شيراز,39 آزمون کانون در2 سال,531 منطقه 3,6069 کشور,
مهندسی برق دانشگاه الزهرا,14 آزمون کانون در1 سال,531 منطقه 3,6069 کشور,
رياضيات و کاربردها علم و صنعت ايران,32 آزمون کانون در1 سال,3447 منطقه 1,6083 کشور,
مهندسی مکانيک صنعتی نوشيروانی بابل,14 آزمون کانون در1 سال,2111 منطقه 2,6103 کشور,
مهندسی صنايع و سيستم ها غيرانتفاعی علم و فرهنگ تهران,27 آزمون کانون در1 سال,2111 منطقه 2,6103 کشور,
مهندسی کامپيوتر دانشگاه يزد,15 آزمون کانون در1 سال,2114 منطقه 2,6109 کشور,
رياضيات و کاربردها علم و صنعت ايران-نوبت دوم,6 آزمون کانون در1 سال,3466 منطقه 1,6123 کشور,
مهندسی عمران خوارزمی - تهران (کرج-)نوبت دوم,141 آزمون کانون در6 سال,3466 منطقه 1,6123 کشور,
مهندسی کامپيوتر دانشگاه تبريز,24 آزمون کانون در2 سال,543 منطقه 3,6151 کشور,
مهندسی کامپيوتر دانشگاه يزد,56 آزمون کانون در2 سال,2136 منطقه 2,6187 کشور,
مهندسی عمران شهيد بهشتی تهران,33 آزمون کانون در1 سال,2143 منطقه 2,6204 کشور,
مهندسی عمران صنعتی اميرکبير- پرديس خودگردان,38 آزمون کانون در2 سال,552 منطقه 3,6213 کشور,
علوم کامپيوتر صنعتی شريف - پرديس خود گردان,38 آزمون کانون در2 سال,553 منطقه 3,6218 کشور,
فيزيک علم و صنعت ايران,20 آزمون کانون در1 سال,2152 منطقه 2,6228 کشور,
مهندسی برق صدا و سيما ی تهران,18 آزمون کانون در1 سال,554 منطقه 3,6237 کشور,
مهندسی مکانيک دانشگاه تبريز,27 آزمون کانون در2 سال,558 منطقه 3,6254 کشور,
علوم کامپيوتر دانشگاه الزهرا,28 آزمون کانون در1 سال,562 منطقه 3,6267 کشور,
مهندسی کامپيوتر تربيت دبير شهيد رجايی تهران,48 آزمون کانون در2 سال,563 منطقه 3,6273 کشور,
مهندسی برق فردوسی مشهد,25 آزمون کانون در1 سال,3548 منطقه 1,6279 کشور,
مهندسی کامپيوتر دانشگاه سمنان-نوبت دوم,27 آزمون کانون در1 سال,2171 منطقه 2,6288 کشور,
علوم کامپيوتر دانشگاه گيلان - رشت,75 آزمون کانون در3 سال,2174 منطقه 2,6295 کشور,
مهندسی مکانيک دانشگاه تبريز,132 آزمون کانون در3 سال,569 منطقه 3,6324 کشور,
مهندسی کامپيوتر دانشگاه کاشان,14 آزمون کانون در1 سال,2186 منطقه 2,6333 کشور,
مهندسی پليمر دانشگاه تهران,19 آزمون کانون در1 سال,574 منطقه 3,6362 کشور,
مهندسی دريا صنعتی شريف,33 آزمون کانون در1 سال,579 منطقه 3,6403 کشور,
مهندسی کامپيوتر صنعتی همدان,30 آزمون کانون در2 سال,2211 منطقه 2,6410 کشور,
علوم کامپيوتر دانشگاه شيراز,79 آزمون کانون در2 سال,581 منطقه 3,6410 کشور,
مهندسی مکانيک فردوسی مشهد,143 آزمون کانون در4 سال,588 منطقه 3,6451 کشور,
مهندسی کامپيوتر دانشگاه کاشان,73 آزمون کانون در2 سال,2224 منطقه 2,6459 کشور,
مهندسی برق خواجه نصير تهران,218 آزمون کانون در11 سال,594 منطقه 3,6483 کشور,
"",قبولی های رشته رياضی رتبه های 7000 تا 10000 کشوری  -  کنکور 1403,,
"",تعداد  آزمون ها  تعداد  آزمون ها,,
رشته قبولی,رتبه در منطقه رشته قبولی رتبه کشوری رتبه در منطقه,,رتبه کشوری
"",(در مجموع چند سال) (در مجموع چند سال),,
مهندسی وعلم مواد دانشگاه تهران,4024 منطقه 1 24 آزمون کانون در1 سال  مهندسی برق دانشگاه شيراز 8028 کشور 756 منطقه 3 26 آزمون کانون در1 سال,,7195 کشور
مهندسی برق دانشگاه تبريز,4038 منطقه 1 145 آزمون کانون در4 سال  رياضيات و کاربردها شهيد بهشتی تهران 8039 کشور 757 منطقه 3 29 آزمون کانون در2 سال,,7224 کشور
مهندسی دريا صنعتی شريف,675 منطقه 3 24 آزمون کانون در1 سال  مهندسی نفت و انرژی زمين دانشگاه تهران 8052 کشور 761 منطقه 3 33 آزمون کانون در3 سال,,7241 کشور
مهندسی کامپيوتر دانشگاه مازندران - بابلسر,2524 منطقه 2 18 آزمون کانون در1 سال  مهندسی عمران صنعتی اصفهان 8052 کشور 761 منطقه 3 22 آزمون کانون در1 سال,,7249 کشور
مهندسی شيمی صنعتی اصفهان,2535 منطقه 2 120 آزمون کانون در7 سال  مهندسی کامپيوتر بوعلی سينا همدان 8052 کشور 761 منطقه 3 18 آزمون کانون در1 سال,,7277 کشور
مهندسی کامپيوتر دانشگاه سمنان,2550 منطقه 2 20 آزمون کانون در1 سال  مهندسی برق دانشگاه تبريز 8139 کشور 2871 منطقه 2 41 آزمون کانون در2 سال,,7318 کشور
مهندسی شيمی دانشگاه شيراز,2550 منطقه 2 29 آزمون کانون در2 سال  رياضيات و کاربردها علم و صنعت ايران 8169 کشور 777 منطقه 3 29 آزمون کانون در1 سال,,7318 کشور
مهندسی مکانيک تربيت دبير شهيد رجايی تهران,4096 منطقه 1 52 آزمون کانون در3 سال  مهندسی کامپيوتر دانشگاه مازندران - بابلسر 8177 کشور 778 منطقه 3 25 آزمون کانون در1 سال,,7332 کشور
مهندسی شيمی دانشگاه شيراز,2568 منطقه 2 38 آزمون کانون در2 سال  فيزيک علم و صنعت ايران 8246 کشور 4552 منطقه 1 26 آزمون کانون در2 سال,,7383 کشور
مهندسی مکانيک بين المللی امام خمينی(ره -) قزوين,687 منطقrه 3 52 آزمون کانون در2 سال  مهندسی صنايع و سيستم ها دانشگاه تبريز 8279 کشور 4568 منطقه 1 87 آزمون کانون در2 سال,,7383 کشور
مهندسی صنايع و سيستم ها دانشگاه تهران (فومن گيلان) مهندسی مکانيک فردوسی مشهد,691 منطقه 3 28 آزمون کانون در1 سال  2573 منطقه  18i2 آ-زمون کانون در1 سال  مهندسی کامپيوتر صنعتی قم مهندسی برق شهيد بهشتی تهران 8301 کشور 8279 کشور 789 منطقه 3 2927 منطقه 2 18 آزمون کانون در2 سال  24 آزمون کانون در2 سال,,7397 کشور7412 کشور
مهندسی دريا صنعتی اميرکبير,2581 منطقه 2 208 آزمون کانون nدر8 سال  مهندسی مکانيک فردوسی مشهد 8332 کشور 2944 منطقه 2 47 آزمون کانون در2 سال,,7418 کشور
مهندسی کامپيوتر بوعلی سينا همدان,695 منطقه 3 39 آزمون کانون در2 سال  مهندسی برق فردوسی مشهد 8357 کشور 2952 منطقه 2 48 آزمون کانون در2 سال,,7461 کشور
مهندسی صنايع و سيستم ها صنعتی نوشيروانی بابل,703 منطقه 3 12 آزمون کانون در1 سال  مoهندسی انرژی صنعتی اميرکبير 8373 کشور 2958 منطقه 2 56 آزمون کانون در3 سال,,7586 کشور
مهندسی کامپيوتر دانشگاه يزد رياضيات و کاربردها دانشگاه تهران,4249 منطقه 1 2662 منطقه 2 15 آزمون کانون در1 سال  15 آزمون کانون در1 سال  مهندسی نساجی صنعتی اميرکبير مهندسی کامپيوتر oدانشگاه مازندران - بابلسر 8382 کشور 8382 کشور 796 منطقه 3 2961 منطقه 2 46 آزمون کانون در2 سال  39 آزمون کانون در2 سال,,7611 کشور7622 کشور
مهندسی پزشکی شهيد بهشتی تهران مهندسی معماری شهيد چمران اهواز مهندسی مکانيک صنعتی نوشيروانی بابل,709 منطقه 3 2689 منطقه 2 2675 منطقه 2 62 آزمون کانون در2 سال  10 آزمون کانون در1 سال  39 آزمون کانون در1 سال  مهندسی برق صنعتی شيراز مهندسی مکانيک صنعتی اصفهان-نوبت دوم 8465 کشور مهندسی شيمی صنعتی nاصفهان 8424a کشور 8454 کشور 806 منطقه 3 804 منطقه 3 2995 منطقه 2 23 آزمون کانون در1 سال  13 آزمون کانون در1 سال  25 آزمون کانون در1 سال,,7633 کشور7643 کشور7683 کشور
مهندسی شيمی فردوسی مشهد مهندسی هوا فضا شهيد بهشتی تهران,714 منطقه 3 4284 منطقه 1 58 آزمون کانون در2 سال  40 آزمون کانون در2 سال  مهندسی مکانيک دانشگاه شيراز مهندسی برق شهيد بهشتی تهران 8558 کشور 84k65 کش-ور 816 منطقه 3 2995 منطقه 2 226 آزمون کانون در7 سال  46 آزمون کانون در2 سال,,7683 کشور7691 کشور
مهندسی شيمی دانشگاه اصفهان,716 منطقه 3 84 آزمون کانون در2 سال  مهندسی کامپيوتر شهيد باهنر کرمان 8575 کشور 818 منطقه 3 28 آزمون کانون در2 سال,,7691 کشور
مهندسی پليمر دانشگاه تهران,2701 منطقه 2 41 آزمون کانون در2 سال  رياضيات و کاربردها علم و صنعت ايران 8617 کشور 823 مwنطقه 3 78 آزمون کانون در4 سال,,7705 کشور
مهندسی وعلم مواد صنعتی اصفهان مهندسی برق صنعتی نوشيروانی بابل,731 منطقه 3 727 منطقه 3 45 آزمون کانون در2 سال  65 آزمون کانون در3 سال  مهندسی برق فردوسی مشهد مهندسی عمران فردوسی مشهد 8680 کشور 8653 کشور 836 منطقه 3 3060 منطقه 2 43 آزمون کانون در2 سال   w33آزمون کانون در2 سال,,7776 کشور7789 کشور
مهندسی کامپيوتر دانشگاه ميبد مهندسی شيمی دانشگاه شيراز,4341 منطقه 1 2731 منطقه 2 38 آزمون کانون در2 سال  104 آزمون کانون در6 سال  علوم کامپيوتر دانشگاه تبريز مهندسی مکانيک فردوسی مشهد 8701 کشور 8686 کشور 839 منطقه 3 3070 منطقه 2 72 آزمون کانون در w3سال  16 آزمون کانون در1 سال,,7798 کشور7812 کشور
مهندسی وعلم مواد دانشگاه تهران,739 منطقه 3 49 آزمون کانون در2 سال  مهندسی مکانيک دانشگاه شيراز 8731 کشور 842 منطقه 3 13 آزمون کانون در2 سال,,7843 کشور
مهندسی برق صنعتی شيراز,4360 منطقه 1 185 آزمون کانون در7 سال  مهندسی نفت و انرژی زمين صنعتی اميرکبير- پرديس خودگردان 8749 کشور 3092 منطقه 2 46 آزمون کانون در2 سال,,7852 کشور
مهندسی هوا فضا فردوسی مشهد,2754 منطقه 2 34 آزمون کانون در1 سال  مهندسی مکانيک تربيت دبير شهيد رجايی تهران 8763 کشور 4823 منطقه 1 35 آزمون کانون در2 سال,,7858 کشور
مهندسی هوانوردی ومراقبت پرواز مرکز آموزش هوانوردی و فرودگاهی کشور-تهران,2760 منطقه 2 26 آزمون کانون در2 سال  فيزيک صنعتی اميرکبير 8782 کشور 848 منطقه 3 32 آزمون کانون در1 سال,,7876 کشور
مهندسی کامپيوتر تربيت دبير شهيد رجايی تهران,2771 منطقه 2 21 آزمون کانون در1 سال  مهندسی هوا فضا دانشگاه اصفهان 8800 کشور 3109 منطقه 2 51 آزمون کانون در2 سال,,7897 کشور
علوم کامپيوتر دانشگاه اصفهان,2790 منطقه 2 19 آزمون کانون در1 سال  مهندسی مکانيک فردوسی مشهد 8810 کشور 850 منطقه 3 19 آزمون کانون در1 سال,,7938 کشور
مهندسی تعميرونگهداری هواپيما مرکز آموزش هوانوردی و فرودگاهی کشور-تهران,745 منطقه 3 50 آزمون کانون در2 سال  مهندسی برق شهيد بهشتی تهران 8827 کشور 4861 منطقه 1 7 آزمون کانون در2 سال,,7947 کشور
مهندسی عمران دانشگاه تبريز,4416 منطقه 1 11 آزمون کانون در1 سال  مهندسی صنايع و سيستم ها صنعتی شيراز 8850 کشور 3123 منطقه 2 43 آزمون کانون در1 سال,,7959 کشور
مهندسی پليمر دانشگاه تهران,2802 منطقه 2 20 آزمون کانون در2 سال  شيمی محض شهيد بهشتی تهران 8850 کشور 855 منطقه 3 37 آزمون کانون در3 سال,,7975 کشور
مهندسی وعلم مواد دانشگاه تهران,2815 منطقه 2 79 آزمون کانون در3 سال  مهندسی صنايع و سيستم ها دانشگاه تهران (فومن گيلان) 8860 کشور 857 منطقه 3 29 آزمون کانون در1 سال,,8006 کشور
رشته قبولی,"تعداد  آزمون ها(در مجموع چند سال)",رتبه در منطقه,رتبه کشوری
مهندسی شيمی دانشگاه شيراز,27 آزمون کانون در2 سال,3594 منطقه 2,10147 کشور
مهندسی شيمی دانشگاه اصفهان,42 آزمون کانون در3 سال,3606 منطقه 2,10176 کشور
مهندسی برق دانشگاه اصفهان,30 آزمون کانون در3 سال,1037 منطقه 3,10244 کشور
مهندسی نقشه برداری شهيد بهشتی تهران,40 آزمون کانون در3 سال,3637 منطقه 2,10250 کشور
مهندسی شيمی صنعتی اصفهان,36 آزمون کانون در2 سال,1042 منطقه 3,10287 کشور
علوم کامپيوتر دانشگاه تبريز,21 آزمون کانون در1 سال,1049 منطقه 3,10346 کشور
مهندسی کامپيوتر شهيد باهنر کرمان,12 آزمون کانون در1 سال,3717 منطقه 2,10451 کشور
مهندسی کامپيوتر صنعتی شاهرود,24 آزمون کانون در1 سال,3723 منطقه 2,10461 کشور
مهندسی مکانيک صنعتی نوشيروانی بابل,13 آزمون کانون در1 سال,3732 منطقه 2,10481 کشور
مهندسی کامپيوتر صنعتی سهند - شهر جديد سهند,24 آزمون کانون در1 سال,3739 منطقه 2,10498 کشور
مهندسی مکانيک غيرانتفاعی علم و فرهنگ تهران,35 آزمون کانون در1 سال,5708 منطقه 1,10524 کشور
مهندسی برق فردوسی مشهد-نوبت دوم,17 آزمون کانون در1 سال,1070 منطقه 3,10524 کشور
مهندسی مکانيک دانشگاه يزد,18 آزمون کانون در2 سال,1075 منطقه 3,10548 کشور
مهندسی مکانيک شهيد باهنر کرمان,32 آزمون کانون در1 سال,3764 منطقه 2,10571 کشور
آموزش رياضی تربيت دبير شهيد رجايی تهران,40 آزمون کانون در4 سال,5736 منطقه 1,10579 کشور
مهندسی برق دانشگاه تبريز,20 آزمون کانون در1 سال,3780 منطقه 2,10612 کشور
مهندسی دريانوردی دريانوردی و علوم دريايی چابهار,87 آزمون کانون در4 سال,1081 منطقه 3,10612 کشور
مهندسی شيمی دانشگاه اصفهان,9 آزمون کانون در1 سال,3794 منطقه 2,10651 کشور
مهندسی مکانيک صنعتی شيراز,31 آزمون کانون در3 سال,1087 منطقه 3,10651 کشور
حسابداری فنی و حرفه ای دختران تهران - دکترشريعتی,83 آزمون کانون در3 سال,3803 منطقه 2,10673 کشور
مهندسی صنايع و سيستم ها دانشگاه يزد,19 آزمون کانون در1 سال,3816 منطقه 2,10702 کشور
مهندسی صنايع و سيستم ها صنعتی شيراز,66 آزمون کانون در2 سال,1101 منطقه 3,10725 کشور
مهندسی برق غيرانتفاعی علم و فرهنگ تهران,21 آزمون کانون در1 سال,5826 منطقه 1,10770 کشور
مهندسی معدن صنعتی اميرکبير,34 آزمون کانون در2 سال,5826 منطقه 1,10770 کشور
مهندسی عمران دانشگاه اصفهان-نوبت دوم,48 آزمون کانون در2 سال,3847 منطقه 2,10797 کشور
مهندسی حرفه ای کامپيوتر فنی حرفه ای پسران شماره -1 شهيد منتظری,25 آزمون کانون در1 سال,3853 منطقه 2,10810 کشور
رياضيات و کاربردها خواجه نصير تهران,32 آزمون کانون در2 سال,3857 منطقه 2,10820 کشور
مهندسی صنايع و سيستم ها صنعتی اصفهان,74 آزمون کانون در4 سال,1117 منطقه 3,10849 کشور
مهندسی برق شهيد چمران اهواز,45 آزمون کانون در2 سال,3887 منطقه 2,10902 کشور
شيمی محض دانشگاه اصفهان,43 آزمون کانون در3 سال,3893 منطقه 2,10912 کشور
مهندسی برق دانشگاه تبريز,24 آزمون کانون در1 سال,3916 منطقه 2,10972 کشور
مهندسی مکانيک صنعتی اصفهان (گلپايگان),22 آزمون کانون در1 سال,3925 منطقه 2,10999 کشور
فيزيک دانشگاه تهران,51 آزمون کانون در2 سال,1137 منطقه 3,10999 کشور
علوم و مهندسی آب دانشگاه تهران (پاکدشت),81 آزمون کانون در2 سال,3927 منطقه 2,11004 کشور
مهندسی هوا فضا فردوسی مشهد,19 آزمون کانون در1 سال,3944 منطقه 2,11047 کشور
مهندسی صنايع و سيستم ها دانشگاه تهران (فومن گيلان),32 آزمون کانون در1 سال,5969 منطقه 1,11063 کشور
مهندسی کامپيوتر دانشگاه اروميه,29 آزمون کانون در2 سال,3960 منطقه 2,11099 کشور
مهندسی کامپيوتر صنعتی نوشيروانی بابل-نوبت دوم,16 آزمون کانون در1 سال,1151 منطقه 3,11124 کشور
رشته قبولی,"تعداد  آزمون ها(در مجموع چند سال)",رتبه در منطقه,رتبه کشوری,
مهندسی صنايع و سيستم ها دانشگاه زنجان,19 آزمون کانون در1 سال,3139 منطقه 2,8911 کشور,
مهندسی کامپيوتر تربيت دبير شهيد رجايی تهران,35 آزمون کانون در2 سال,867 منطقه 3,8918 کشور,
مهندسی برق دانشگاه الزهرا,24 آزمون کانون در1 سال,877 منطقه 3,8969 کشور,
مهندسی برق دانشگاه اصفهان-نوبت دوم,78 آزمون کانون در3 سال,4938 منطقه 1,8978 کشور,
مهندسی مکانيک فردوسی مشهد,48 آزمون کانون در4 سال,880 منطقه 3,8987 کشور,
مهندسی ماشينهای صنايع غذايی دانشگاه تهران - پرديس کشاوری کرج,25 آزمون کانون در1 سال,3180 منطقه 2,9023 کشور,
حسابداری دانشگاه تبريز,12 آزمون کانون در1 سال,891 منطقه 3,9084 کشور,
مهندسی برق فردوسی مشهد,29 آزمون کانون در1 سال,893 منطقه 3,9094 کشور,
مهندسی معماری شهيد باهنر کرمان,19 آزمون کانون در1 سال,899 منطقه 3,9124 کشور,
مهندسی عمران خواجه نصير تهران,42 آزمون کانون در2 سال,907 منطقه 3,9183 کشور,
شيمی محض شهيد بهشتی تهران,31 آزمون کانون در2 سال,910 منطقه 3,9191 کشور,
مهندسی برق تربيت دبير شهيد رجايی تهران,26 آزمون کانون در1 سال,3255 منطقه 2,9236 کشور,
مهندسی کامپيوتر دانشگاه اصفهان(خوانسار),25 آزمون کانون در1 سال,3264 منطقه 2,9266 کشور,
مهندسی نقشه برداری دانشگاه تهران,27 آزمون کانون در1 سال,3342 منطقه 2,9458 کشور,
مهندسی برق صنعتی شيراز,132 آزمون کانون در7 سال,3345 منطقه 2,9466 کشور,
مهندسی معدن دانشگاه تهران,15 آزمون کانون در1 سال,3345 منطقه 2,9466 کشور,
مهندسی دريا صنعتی اميرکبير,54 آزمون کانون در2 سال,5188 منطقه 1,9474 کشور,
مهندسی عمران صنعتی اصفهان,15 آزمون کانون در1 سال,3351 منطقه 2,9484 کشور,
مهندسی ماشينهای ريلی علم و صنعت ايران,9 آزمون کانون در1 سال,5200 منطقه 1,9494 کشور,
مهندسی کامپيوتر صنعتی سهند - شهر جديد سهند,46 آزمون کانون در2 سال,5294 منطقه 1,9677 کشور,
مهندسی صنايع و سيستم ها دانشگاه يزد,28 آزمون کانون در2 سال,3442 منطقه 2,9730 کشور,
مهندسی عمران دانشگاه تبريز,22 آزمون کانون در1 سال,3442 منطقه 2,9730 کشور,
مهندسی کامپيوتر دانشگاه اروميه,41 آزمون کانون در2 سال,975 منطقه 3,9775 کشور,
مهندسی کامپيوتر شهيد چمران اهواز,56 آزمون کانون در4 سال,987 منطقه 3,9833 کشور,
مهندسی مکانيک بين المللی امام خمينی(ره -) قزوين,104 آزمون کانون در2 سال,987 منطقه 3,9833 کشور,
مهندسی معماری صنعتی نوشيروانی بابل,27 آزمون کانون در1 سال,993 منطقه 3,9868 کشور,
فيزيک خواجه نصير تهران,25 آزمون کانون در1 سال,3492 منطقه 2,9893 کشور,
مهندسی برق دانشگاه کاشان,64 آزمون کانون در2 سال,3505 منطقه 2,9924 کشور,
مهندسی عمران تربيت دبير شهيد رجايی تهران,22 آزمون کانون در1 سال,3509 منطقه 2,9932 کشور,
مهندسی کامپيوتر صنعتی همدان,34 آزمون کانون در2 سال,3523 منطقه 2,9977 کشور,
مهندسی عمران شهيد بهشتی تهران,28 آزمون کانون در1 سال,1009 منطقه 3,10014 کشور,
مهندسی برق دانشگاه تبريز,48 آزمون کانون در2 سال,1010 منطقه 3,10020 کشور,
رياضيات و کاربردها خواجه نصير تهران,26 آزمون کانون در1 سال,5492 منطقه 1,10062 کشور,
علوم کامپيوتر دانشگاه تبريز,118 آزمون کانون در7 سال,1016 منطقه 3,10083 کشور,
حسابداری فنی و حرفه ای دختران تهران - دکترشريعتی,26 آزمون کانون در1 سال,1016 منطقه 3,10083 کشور,
مهندسی عمران دانشگاه اصفهان,10 آزمون کانون در1 سال,5510 منطقه 1,10099 کشور,
مهندسی معماری فردوسی مشهد,32 آزمون کانون در1 سال,1023 منطقه 3,10121 کشور,
مهندسی هوا فضا دانشگاه اصفهان,34 آزمون کانون در2 سال,3589 منطقه 2,10138 کشور,
رشته قبولی,"تعداد  آزمون ها(در مجموع چند سال)",رتبه در منطقه,رتبه کشوری
مهندسی مکانيک دانشگاه الزهرا-نوبت دوم,46 آزمون کانون در2 سال,1331 منطقه 3,12557 کشور
مهندسی پليمر فردوسی مشهد-نوبت دوم,26 آزمون کانون در1 سال,6690 منطقه 1,12586 کشور
مهندسی شيمی دانشگاه تبريز,35 آزمون کانون در2 سال,1333 منطقه 3,12586 کشور
فيزيک فردوسی مشهد,12 آزمون کانون در1 سال,4571 منطقه 2,12603 کشور
مهندسی دريا صنعتی اميرکبير,36 آزمون کانون در1 سال,1338 منطقه 3,12603 کشور
مهندسی مکانيک صنعتی اصفهان (گلپايگان),48 آزمون کانون در2 سال,4589 منطقه 2,12645 کشور
مهندسی کامپيوتر دانشگاه قم,119 آزمون کانون در3 سال,4602 منطقه 2,12673 کشور
مهندسی برق صدا و سيما ی تهران,15 آزمون کانون در1 سال,1356 منطقه 3,12719 کشور
رياضيات و کاربردها فردوسی مشهد,110 آزمون کانون در6 سال,6758 منطقه 1,12746 کشور
مهندسی اويونيک دانشگاه اصفهان,145 آزمون کانون در3 سال,4648 منطقه 2,12783 کشور
مهندسی صنايع و سيستم ها شهيد باهنر کرمان,15 آزمون کانون در1 سال,4648 منطقه 2,12783 کشور
مهندسی معماری دانشگاه تبريز,17 آزمون کانون در1 سال,1367 منطقه 3,12824 کشور
مهندسی کامپيوتر صنعتی شاهرود,157 آزمون کانون در7 سال,6841 منطقه 1,12906 کشور
مهندسی برق تربيت دبير شهيد رجايی تهران,41 آزمون کانون در2 سال,1382 منطقه 3,12917 کشور
مهندسی دريا صنعتی نوشيروانی بابل,30 آزمون کانون در2 سال,4714 منطقه 2,12982 کشور
مهندسی کامپيوتر سيستان و بلوچستان - زاهدان,11 آزمون کانون در1 سال,4736 منطقه 2,13026 کشور
مهندسی برق دانشگاه شهرکرد,11 آزمون کانون در1 سال,4743 منطقه 2,13052 کشور
مهندسی کامپيوتر دانشگاه سمنان,45 آزمون کانون در2 سال,1410 منطقه 3,13141 کشور
مهندسی برق غيرانتفاعی علم و فرهنگ تهران,18 آزمون کانون در1 سال,7006 منطقه 1,13246 کشور
مهندسی پزشکی دانشگاه اصفهان,48 آزمون کانون در2 سال,1426 منطقه 3,13260 کشور
مهندسی معدن دانشگاه تهران,55 آزمون کانون در2 سال,4837 منطقه 2,13297 کشور
مهندسی وعلم مواد صنعتی اصفهان,33 آزمون کانون در1 سال,7036 منطقه 1,13306 کشور
مهندسی برق بين المللی امام خمينی(ره -) قزوين,44 آزمون کانون در1 سال,1442 منطقه 3,13368 کشور
معماری داخلی غيرانتفاعی علم و فرهنگ تهران,53 آزمون کانون در2 سال,7071 منطقه 1,13388 کشور
مهندسی مکانيک صنعتی نوشيروانی بابل-نوبت دوم,91 آزمون کانون در4 سال,4877 منطقه 2,13397 کشور
آمار علامه طباطبايی تهران,59 آزمون کانون در2 سال,4900 منطقه 2,13477 کشور
مهندسی برق تربيت دبير شهيد رجايی تهران,99 آزمون کانون در4 سال,1467 منطقه 3,13496 کشور
مهندسی مکانيک دانشگاه کاشان,25 آزمون کانون در1 سال,4921 منطقه 2,13516 کشور
مهندسی صنايع و سيستم ها دانشگاه اراک,179 آزمون کانون در6 سال,4945 منطقه 2,13566 کشور
مهندسی معماری دانشگاه هنر ايران (محل تحصيل کرج),30 آزمون کانون در2 سال,4954 منطقه 2,13586 کشور
مهندسی عمران صنعتی اصفهان,37 آزمون کانون در1 سال,1490 منطقه 3,13699 کشور
مهندسی شيمی فردوسی مشهد,19 آزمون کانون در1 سال,1493 منطقه 3,13720 کشور
مهندسی حرفه ای کامپيوتر فنی و حرفه ای دختران تهران - دکترشريعتی,50 آزمون کانون در1 سال,1502 منطقه 3,13779 کشور
فيزيک صنعتی اميرکبير,50 آزمون کانون در1 سال,1504 منطقه 3,13785 کشور
مهندسی شيمی دانشگاه اراک,48 آزمون کانون در1 سال,5034 منطقه 2,13813 کشور
مهندسی برق شهيد باهنر کرمان,30 آزمون کانون در1 سال,5099 منطقه 2,13950 کشور
مهندسی نساجی صنعتی اميرکبير,47 آزمون کانون در2 سال,1543 منطقه 3,14029 کشور
مهندسی کامپيوتر دانشگاه کردستان - سنندج,24 آزمون کانون در1 سال,1555 منطقه 3,14121 کشور
رشته قبولی,"تعداد  آزمون ها(در مجموع چند سال)",رتبه در منطقه,رتبه کشوری,
مهندسی عمران تربيت دبير شهيد رجايی تهران,23 آزمون کانون در1 سال,1153 منطقه 3,11155 کشور,
مهندسی برق صنعتی نوشيروانی بابل,45 آزمون کانون در2 سال,3998 منطقه 2,11188 کشور,
مهندسی برق تربيت دبير شهيد رجايی تهران,42 آزمون کانون در2 سال,1167 منطقه 3,11260 کشور,
مهندسی برق بين المللی امام خمينی(ره -) قزوين,13 آزمون کانون در1 سال,6088 منطقه 1,11288 کشور,
مهندسی شيمی دانشگاه شيراز,49 آزمون کانون در2 سال,1177 منطقه 3,11318 کشور,
مهندسی کامپيوتر تربيت دبير شهيد رجايی تهران,44 آزمون کانون در2 سال,4048 منطقه 2,11338 کشور,
